Nottingham, Andrew T.; Baath, Erland; Reischke, Stephanie; Salinas, Norma; Meir, Patrick;;;;;;;;;;;;;;;;;;;;
Filandysheva, L. B.; Evseeva, N. S.; Zhilina, T. N.;;;;;;;;;;;;;;;;;;;;;;
"Allison, L. C.; Roberts, C. D.; Palmer, M. D.; Hermanson, L.; Killick, R. E.; Rayner, N. A.; Smith, D. M.; Andrews, M. B.";;;;;;;;;;;;;;;;;;;;;;;;
"Lyu, Zhengyi; Zhang, Lei; Algeo, Thomas J.; Zhao, Laishi; Chen, Zhong-Qiang; Li, Chao; Ma, Biao; Ye, Feihong";;;;;;;;;;;;;;;;;;;;;;;;
"Yu, Zaipeng; Wang, Minhuang; Huang, Zhiqun; Lin, Teng-Chiu; Vadeboncoeur, Matthew A.; Searle, Eric B.; Chen, Han Y. H.";;;;;;;;;;;;;;;;;;;;;;;;
"Wang Hansheng; Xiang Longwei; Jia Lulu; Patrick, Wu; Holger, Steffen; Jiang Liming; Qiang, Shen";;;;;;;;;;;;;;;;;;;;;;;;
"Luquet, Martin; Hulle, Maurice; Simon, Jean-Christophe; Parisey, Nicolas; Buchard, Christelle; Jaloux, Bruno";;;;;;;;;;;;;;;;;;;;;;;;
"Treat, Claire C.; Kleinen, Thomas; Broothaerts, Nils; Dalton, April S.; Dommain, Rene; Douglas, Thomas A.; Drexler, Judith Z.; Finkelstein, Sarah A.; Grosse, Guido; Hope, Geoffrey; Hutchings, Jack; Jones, Miriam C.; Kuhry, Peter; Lacourse, Terri; Lahteenoja, Outi; Loisel, Julie; Notebaert, Bastiaan; Payne, Richard J.; Peteet, Dorothy M.; Sannel, A. Britta K.; Stelling, Jonathan M.; Strauss, Jens; Swindles, Graeme T.; Talbot, Julie; Tarnocai, Charles; Verstraeten, Gert; Williams, Christopher J.; Xia, Zhengyu; Yu, Zicheng; Valiranta, Minna; Hattestrand, Martina; Alexanderson, Helena; Brovkin, Victor";;;;;;;;;;;;;;;;;;;;;;;;
"Mokhov, I. I.; Semenov, A. I.; Volodin, E. M.; Dembitskaya, M. A.";;;;;;;;;;;;;;;;;;;;;;;;
"Song, Xiang; Zeng, Xiaodong";;;;;;;;;;;;;;;;;;;;;;;;
"Park, Sungsu; Shin, Jihoon; Kim, Siyun; Oh, Eunsil; Kim, Yoonjae";;;;;;;;;;;;;;;;;;;;;;;;
"Mildrexler, D. J.; Zhao, M.; Cohen, W. B.; Running, S. W.; Song, X. P.; Jones, M. O.";;;;;;;;;;;;;;;;;;;;;;;;
"Peters, Glen P.; Andrew, Robbie M.; Solomon, Susan; Friedlingstein, Pierre";;;;;;;;;;;;;;;;;;;;;;;;
"Zhao, Shuyun; Suzuki, Kentaroh";;;;;;;;;;;;;;;;;;;;;;;;
"Chen, Jihong; Fei, Yijie; Wan, Zheng";;;;;;;;;;;;;;;;;;;;;;;;
"D'Amato, Gennaro; Vitale, Carolina; De Martino, Annamaria; Viegi, Giovanni; Lanza, Maurizia; Molino, Antonio; Sanduzzi, Alessandro; Vatrella, Alessandro; Annesi-Maesano, Isabella; D'Amato, Maria";;;;;;;;;;;;;;;;;;;;;;;;
"Hattermann, F. F.; Vetter, T.; Breuer, L.; Su, Buda; Daggupati, P.; Donnelly, C.; Fekete, B.; Floerke, F.; Gosling, S. N.; Hoffmann, P.; Liersch, S.; Masaki, Y.; Motovilov, Y.; Mueller, C.; Samaniego, L.; Stacke, T.; Wada, Y.; Yang, T.; Krysnaova, V.";;;;;;;;;;;;;;;;;;;;;;;;
"O'Connor, Kevin; Drum, Duskin; Metuq, Paulette";;;;;;;;;;;;;;;;;;;;;;;;
"Feng, Xiao; Liang, Ye; Gallardo, Belinda; Papes, Monica";;;;;;;;;;;;;;;;;;;;;;;;
"Guo Yanwei; Yang Shouye";;;;;;;;;;;;;;;;;;;;;;;;
"Hou, Jing; Du, Lingtong; Liu, Ke; Hu, Yue; Zhu, Yuguo";;;;;;;;;;;;;;;;;;;;;;;;
"Sentman, Lori T.; Dunne, John P.; Stouffer, Ronald J.; Krasting, John P.; Toggweiler, J. R.; Broccoli, Anthony J.";;;;;;;;;;;;;;;;;;;;;;;;
"Zhang, Yunlin; Qin, Boqiang; Zhu, Guangwei; Shi, Kun; Zhou, Yongqiang";;;;;;;;;;;;;;;;;;;;;;;;
"Marchetti, Enrico; Capone, Pasquale; Freda, Daniela";;;;;;;;;;;;;;;;;;;;;;;;
"Guo, Jian-Xin; Zhu, Lei; Fan, Ying";;;;;;;;;;;;;;;;;;;;;;;;
"Choi, Jung; Son, Seok-Woo; Ham, Yoo-Geun; Lee, June-Yi; Kim, Hye-Mi";;;;;;;;;;;;;;;;;;;;;;;;
"Song, Yi; Yu, Yongqiang";;;;;;;;;;;;;;;;;;;;;;;;
"Feng, Huihui; Zou, Bin; Wang, Jinyan; Gu, Xiaodong";;;;;;;;;;;;;;;;;;;;;;;;
"Koechy, M.; Don, A.; van der Molen, M. K.; Freibauer, A.";;;;;;;;;;;;;;;;;;;;;;;;
"Wanders, Niko; van Vliet, Michelle T. H.; Wada, Yoshihide; Bierkens, Marc F. P.; van Beek, Ludovicus P. H. (Rens)";;;;;;;;;;;;;;;;;;;;;;;;
"Yan, Tao; Zhu, Jiaojun; Yang, Kai";;;;;;;;;;;;;;;;;;;;;;;;
"Holbourn, Ann; Kuhnt, Wolfgang; Kochhann, Karlos G. D.; Andersen, Nils; Meier, K. J. Sebastian";;;;;;;;;;;;;;;;;;;;;;;;
"Semenov, M. A.; Vysotskiy, A. A.; Pashchenko, V., I";;;;;;;;;;;;;;;;;;;;;;;;
"Tapiador, Francisco J.; Moreno, Raul; Navarro, Andres; Luis Sanchez, Jose; Garcia-Ortega, Eduardo";;;;;;;;;;;;;;;;;;;;;;;;
"Zhou, Qian; Hanasaki, Naota; Fujimori, Shinichiro; Yoshikawa, Sayaka; Kanae, Shinjiro; Okadera, Tomohiro";;;;;;;;;;;;;;;;;;;;;;;;
"Yoshimori, Masakazu; Watanabe, Masahiro; Shiogama, Hideo; Oka, Akira; Abe-Ouchi, Ayako; Ohgaito, Rumi; Kamae, Youichi";;;;;;;;;;;;;;;;;;;;;;;;
"van der Heijden, L. H.; Kamenos, N. A.";;;;;;;;;;;;;;;;;;;;;;;;
"Giovannini, Ilaria; Altiero, Tiziana; Guidetti, Roberto; Rebecchi, Lorena";;;;;;;;;;;;;;;;;;;;;;;;
"Urata, Tomoyuki; Yamada, Tetsuo; Itsubo, Norihiro; Inoue, Masato";;;;;;;;;;;;;;;;;;;;;;;;
"Seebens, Hanno; Essl, Franz; Dawson, Wayne; Fuentes, Nicol; Moser, Dietmar; Pergl, Jan; Pysek, Petr; van Kleunen, Mark; Weber, Ewald; Winter, Marten; Blasius, Bernd";;;;;;;;;;;;;;;;;;;;;;;;
"Shen Si; Liu Juan-Juan; Wang Bin";;;;;;;;;;;;;;;;;;;;;;;;
"Woerz, A.; Thiv, M.";;;;;;;;;;;;;;;;;;;;;;;;
"Salehi, Samira; Anbia, Mansoor";;;;;;;;;;;;;;;;;;;;;;;;
"AlSayed, Ahmed; Fergala, Ahmed; Eldyasti, Ahmed";;;;;;;;;;;;;;;;;;;;;;;;
"Miller, Charlotte S.; Peterse, Francien; da Silva, Anne-Christine; Baranyi, Viktoria; Reichart, Gert J.; Kurschner, Wolfram M.";;;;;;;;;;;;;;;;;;;;;;;;
"Kancirova, M.; Kudela, K.; Erlykin, A. D.; Wolfendale, A. W.";;;;;;;;;;;;;;;;;;;;;;;;
"Jhatial, Ashfaque Ahmed; Goh, Wan Inn; Mo, Kim Hung; Sohu, Samiullah; Bhatti, Imtiaz Ali";;;;;;;;;;;;;;;;;;;;;;;;
Baareh, Abdel Karim;;;;;;;;;;;;;;;;;;;;;;;;
"Marotzke, Jochem; Forster, Piers M.";;;;;;;;;;;;;;;;;;;;;;;;
"von Jouanne, Annette; Brekken, Ted K. A.";;;;;;;;;;;;;;;;;;;;;;;;
"Haque, Ubydul; da Silva, Paula F.; Devoli, Graziella; Pilz, Juergen; Zhao, Bingxin; Khaloua, Asmaa; Wilopo, Wahyu; Andersen, Peter; Lu, Ping; Lee, Juneseok; Yamamoto, Taro; Keellings, David; Wu, Jian-Hong; Glass, Gregory E.";;;;;;;;;;;;;;;;;;;;;;;;
Smith, K. A.;;;;;;;;;;;;;;;;;;;;;;;;
"He, Jie; Zhang, Fuqing; Chen, Xingchao; Bao, Xinghua; Chen, Deliang; Kim, Hyun Mee; Lai, Hui-Wen; Leung, L. Ruby; Ma, Xulin; Meng, Zhiyong; Ou, Tinghai; Xiao, Ziniu; Yang, Eun-Gyeong; Yang, Kun";;;;;;;;;;;;;;;;;;;;;;;;
"Carmack, E.; Polyakov, I.; Padman, L.; Fer, I.; Hunke, E.; Hutchings, J.; Jackson, J.; Kelley, D.; Kwok, R.; Layton, C.; Melling, H.; Perovich, D.; Persson, O.; Ruddick, B.; Timmermans, M. -L.; Toole, J.; Ross, T.; Vavrus, S.; Winsor, P.";;;;;;;;;;;;;;;;;;;;;;;;
"Zhou, Xiaoli; Jenkyns, Hugh C.; Owens, Jeremy D.; Junium, Christopher K.; Zheng, Xin-Yuan; Sageman, Bradley B.; Hardisty, Dalton S.; Lyons, Timothy W.; Ridgwell, Andy; Lu, Zunli";;;;;;;;;;;;;;;;;;;;;;;;
"Pethybridge, Heidi; Choy, C. Anela; Logan, John M.; Allain, Valerie; Lorrain, Anne; Bodin, Nathalie; Somes, Christopher J.; Young, Jock; Menard, Frederic; Langlais, Clothilde; Duffy, Leanne; Hobday, Alistair J.; Kuhnert, Petra; Fry, Brian; Menkes, Christophe; Olson, Robert J.";;;;;;;;;;;;;;;;;;;;;;;;
"Ciemer, Catrin; Boers, Niklas; Hirota, Marina; Kurths, Juergen; Mueller-Hansen, Finn; Oliveira, Rafael S.; Winkelmann, Ricarda";;;;;;;;;;;;;;;;;;;;;;;;
"Luo, Zeng; Su, Qingda; Wang, Zhao; Heermance, Richard V.; Garzione, Carmala; Li, Man; Ren, Xueping; Song, Yougui; Nie, Junsheng";;;;;;;;;;;;;;;;;;;;;;;;
"Bianchi, Daniele; Weber, Thomas S.; Kiko, Rainer; Deutsch, Curtis";;;;;;;;;;;;;;;;;;;;;;;;
"Wang, Penglu; Wang, Songcan; Wang, Haiqiang; Wu, Zhongbiao; Wang, Lianzhou";;;;;;;;;;;;;;;;;;;;;;;;
"Aaheim, Asbjorn; Mideksa, Torben";;;;;;;;;;;;;;;;;;;;;;;;
"Haile, Alemseged Tamiru; Akawka, Ashenafi Lekasa; Berhanu, Beza; Rientjes, Tom";;;;;;;;;;;;;;;;;;;;;;;;
"Barcelo, Milagros; van Bodegom, Peter M.; Soudzilovskaia, Nadejda A.";;;;;;;;;;;;;;;;;;;;;;;;
"Uma, M. H.; Varsha, P. S.";;;;;;;;;;;;;;;;;;;;;;;;
"Akiyama, Tetsuya; Nakanishi, Yoshitaka";;;;;;;;;;;;;;;;;;;;;;;;
"Goulart, Fernando; Galan, Angel Leyva; Nelsons, Erin; Soares-Filho, Britaldo";;;;;;;;;;;;;;;;;;;;;;;;
Lethoko, Mankolo X.;;;;;;;;;;;;;;;;;;;;;;;;
"Yin, Deqi; Jiang, Ning; Zhang, Yue; Wang, Dawei; Sang, Xiaoyu; Feng, Ying; Chen, Rang; Wang, Xinyi; Yang, Na; Chen, Qijun";;;;;;;;;;;;;;;;;;;;;;;;
"Figuerola, Blanca; Gore, Damian B.; Johnstone, Glenn; Stark, Jonathan S.";;;;;;;;;;;;;;;;;;;;;;;;
"Guetter, Camila R.; Williams, Barbara J.; Slama, Eliza; Arrington, Amanda; Henry, Marion C.; Moller, Mecker G.; Tuttle-Newhall, Janet Elizabeth; Stein, Sharon; Crandall, Marie";;;;;;;;;;;;;;;;;;;;;;;;
"Biswas, Bhabananda; Qi, Fangjie; Biswas, Jayanta Kumar; Wijayawardena, Ayanka; Khan, Muhammad Atikul Islam; Naidu, Ravi";;;;;;;;;;;;;;;;;;;;;;;;
"Svajlenka, Jozef; Kozlovska, Maria";;;;;;;;;;;;;;;;;;;;;;;;
"Hillebrand, Elmar; Hillebrand, Marten";;;;;;;;;;;;;;;;;;;;;;;;
Ozdemir, Yasin;;;;;;;;;;;;;;;;;;;;;;;;
"Misra, A. K.; Verma, Maitri; Venturino, Ezio";;;;;;;;;;;;;;;;;;;;;;;;
"Kole, Chittaranjan; Muthamilarasan, Mehanathan; Henry, Robert; Edwards, David; Sharma, Rishu; Abberton, Michael; Batley, Jacqueline; Bentley, Alison; Blakeney, Michael; Bryant, John; Cai, Hongwei; Cakir, Mehmet; Cseke, Leland J.; Cockram, James; de Oliveira, Antonio Costa; De Pace, Ciro; Dempewolf, Hannes; Ellison, Shelby; Gepts, Paul; Greenland, Andy; Hall, Anthony; Hori, Kiyosumi; Hughes, Stephen; Humphreys, Mike W.; Iorizzo, Massimo; Ismail, Abdelbagi M.; Marshall, Athole; Mayes, Sean; Nguyen, Henry T.; Ogbonnaya, Francis C.; Ortiz, Rodomiro; Paterson, Andrew H.; Simon, Philipp W.; Tohme, Joe; Tuberosa, Roberto; Valliyodan, Babu; Varshney, Rajeev K.; Wullschleger, Stan D.; Yano, Masahiro; Prasad, Manoj";;;;;;;;;;;;;;;;;;;;;;;;
"Zhang, Kerou; Zhu, Qiuan; Liu, Jinxun; Wang, Meng; Zhou, Xiaolu; Li, Mingxu; Wang, Kefeng; Ding, Juhua; Peng, Changhui";;;;;;;;;;;;;;;;;;;;;;;;
"Sarkki, Simo; Ficko, Andrej; Grunewald, Karsten; Kyriazopoulos, Apostolos P.; Nijnik, Maria";;;;;;;;;;;;;;;;;;;;;;;;
"Kwiatkowski, Lester; Cox, Peter; Halloran, Paul R.; Mumby, Peter J.; Wiltshire, Andy J.";;;;;;;;;;;;;;;;;;;;;;;;
"Yang, Fang; Lee, Xinqing; Theng, Benny K. G.; Wang, Bing; Cheng, Jianzhong; Wang, Qian";;;;;;;;;;;;;;;;;;;;;;;;
"Freestone, David; Vidas, Davor; Camprubi, Alejandra Torres";;;;;;;;;;;;;;;;;;;;;;;;
Masuda, Kiyotaka;;;;;;;;;;;;;;;;;;;;;;;;
"An, Youzhi; Liu, Wenbo; Gao, Wei; Gao, Zhiqiang; Liu, Chaoshun; Shi, Runhe";;;;;;;;;;;;;;;;;;;;;;;;
"Gollier, Christian; Tirole, Jean";;;;;;;;;;;;;;;;;;;;;;;;
Holden, Andrew;;;;;;;;;;;;;;;;;;;;;;;;
"Xu, Rongting; Tian, Hanqin; Pan, Shufen; Dangal, Shree R. S.; Chen, Jian; Chang, Jinfeng; Lu, Yonglong; Skiba, Ute Maria; Tubiello, Francesco N.; Zhang, Bowen";;;;;;;;;;;;;;;;;;;;;;;;
Foa Torres, Jorge;;;;;;;;;;;;;;;;;;;;;;;;
"Edgar, Graham J.; Alexander, Timothy J.; Lefcheck, Jonathan S.; Bates, Amanda E.; Kininmonth, Stuart J.; Thomson, Russell J.; Duffy, J. Emmett; Costello, Mark J.; Stuart-Smith, Rick D.";;;;;;;;;;;;;;;;;;;;;;;;
"Juang, Yi-Je; Chang, Jo-Shu";;;;;;;;;;;;;;;;;;;;;;;;
"Botelho, Anabela; Lourenco-Gomes, Lina; Costa Pinto, Ligia M.; Sousa, Patricia; Sousa, Sara; Valente, Marieta";;;;;;;;;;;;;;;;;;;;;;;;
"Dang, Ruijun; Liao, Hong";;;;;;;;;;;;;;;;;;;;;;;;
Booth, Anthony John;;;;;;;;;;;;;;;;;;;;;;;;
"Rezai, Armon; van der Ploeg, Frederick";;;;;;;;;;;;;;;;;;;;;;;;
"Barroso-Maldonado, J. M.; Belman-Flores, J. M.; Rubio-Maya, C.";;;;;;;;;;;;;;;;;;;;;;;;
"Ediger, Volkan S.; Bowlus, John, V";;;;;;;;;;;;;;;;;;;;;;;;
"Raymo, Maureen E.; Kozdon, Reinhard; Evans, David; Lisiecki, Lorraine; Ford, Heather L.";;;;;;;;;;;;;;;;;;;;;;;;
"Prebble, Joseph G.; Reichgelt, Tammo; Mildenhall, Dallas C.; Greenwood, David R.; Raine, J. Ian; Kennedy, Elizabeth M.; Seebeck, Hannu C.";;;;;;;;;;;;;;;;;;;;;;;;
Kumar, Deepak;;;;;;;;;;;;;;;;;;;;;;;;
Jouvenet, Morgan;;;;;;;;;;;;;;;;;;;;;;;;
"Paital, Biswaranjan; Bal, Abhipsa; Rivera-Ingraham, Georgina A.; Lignot, Jehan-Herve";;;;;;;;;;;;;;;;;;;;;;;;
"Steffen, Will; Rockstrom, Johan; Richardson, Katherine; Lenton, Timothy M.; Folke, Carl; Liverman, Diana; Summerhayes, Colin P.; Barnosky, Anthony D.; Cornell, Sarah E.; Crucifix, Michel; Donges, Jonathan F.; Fetzer, Ingo; Lade, Steven J.; Scheffer, Marten; Winkelmann, Ricarda; Schellnhuber, Hans Joachim";;;;;;;;;;;;;;;;;;;;;;;;
"Sundar, Shyam; Mishra, Ashish Kumar; Naresh, Ram";;;;;;;;;;;;;;;;;;;;;;;;
"Cai, Danlu; Fraedrich, Klaus; Guan, Yanning; Guo, Shan; Zhang, Chunyan";;;;;;;;;;;;;;;;;;;;;;;;
"Yoro, Kelvin O.; Sekoai, Patrick T.";;;;;;;;;;;;;;;;;;;;;;;;
"Copiello, Sergio; Gabrielli, Laura";;;;;;;;;;;;;;;;;;;;;;;;
Cristobal, Esther Puertas;;;;;;;;;;;;;;;;;;;;;;;;
"Espinar, Jose L.; Diaz-Delgado, Ricardo; Bravo-Utrera, Miguel A.; Vila, Montserrat";;;;;;;;;;;;;;;;;;;;;;;;
"Namazi, M.; von Salzen, K.; Cole, J. N. S.";;;;;;;;;;;;;;;;;;;;;;;;
"Delgado, Maria del Mar; Bettega, Chiara; Martens, Jochen; Paeckert, Martin";;;;;;;;;;;;;;;;;;;;;;;;
"Sandanayake, Malindu; Zhang, Guomin; Setunge, Sujeeva";;;;;;;;;;;;;;;;;;;;;;;;
"Yang, Xiaodan; Song, Zhenya; Tseng, Yu-Heng; Qiao, Fangli; Shu, Qi";;;;;;;;;;;;;;;;;;;;;;;;
"Tramoy, Romain; Salpin, Marie; Schnyder, Johann; Person, Alain; Sebilo, Mathieu; Yans, Johan; Vaury, Veronique; Fozzani, Jerome; Bauer, Hugues";;;;;;;;;;;;;;;;;;;;;;;;
"Paeth, Heiko; Hetzel, Johannes; Mannig, Birgit";;;;;;;;;;;;;;;;;;;;;;;;
"Aziz, Nur Arina Bazilah; Yee, Choong Jing";;;;;;;;;;;;;;;;;;;;;;;;
"Borokinni, F. O.; Bolaji, B. O.; Ismail, A. A.";;;;;;;;;;;;;;;;;;;;;;;;
"Karaca, Merve; Bilal, Levent; Topac, Mehmet Murat";;;;;;;;;;;;;;;;;;;;;;;;
"Canhoto, Cristina; Goncalves, Ana Lucia; Baerlocher, Felix";;;;;;;;;;;;;;;;;;;;;;;;
"Proud, Roland; Cox, Martin J.; Brierley, Andrew S.";;;;;;;;;;;;;;;;;;;;;;;;
"Trisos, Christopher H.; Amatulli, Giuseppe; Gurevitch, Jessica; Robock, Alan; Xia, Lili; Zambri, Brian";;;;;;;;;;;;;;;;;;;;;;;;
"Macias-Fauria, Marc; Post, Eric";;;;;;;;;;;;;;;;;;;;;;;;
"Mares, Rafael; Doutrelant, Claire; Paquet, Matthieu; Spottiswoode, Claire N.; Covas, Rita";;;;;;;;;;;;;;;;;;;;;;;;
"Scarponi, Daniele; Azzarone, Michele; Kowalewski, Michal; Huntley, John Warren";;;;;;;;;;;;;;;;;;;;;;;;
"Bascetin, Atac; Adiguzel, Deniz; Tuylu, Serkan";;;;;;;;;;;;;;;;;;;;;;;;
Reddy, N. Jagan Mohan;;;;;;;;;;;;;;;;;;;;;;;;
"Huang, Yaoxian; Unger, Nadine; Storelvmo, Trude; Harper, Kandice; Zheng, Yiqi; Heyes, Chris";;;;;;;;;;;;;;;;;;;;;;;;
"Rogelj, Joeri; Popp, Alexander; Calvin, Katherine V.; Luderer, Gunnar; Emmerling, Johannes; Gernaat, David; Fujimori, Shinichiro; Strefler, Jessica; Hasegawa, Tomoko; Marangoni, Giacomo; Krey, Volker; Kriegler, Elmar; Riahi, Keywan; van Vuuren, Detlef P.; Doelman, Jonathan; Drouet, Laurent; Edmonds, Jae; Fricko, Oliver; Harmsen, Mathijs; Havlik, Petr; Humpenoeder, Florian; Stehfest, Elke; Tavoni, Massimo";;;;;;;;;;;;;;;;;;;;;;;;
"Liu, Zhi; Huang, Shaopeng; Jin, Zhangdong";;;;;;;;;;;;;;;;;;;;;;;;
"Wechsung, Frank; Wechsung, Maximilian";;;;;;;;;;;;;;;;;;;;;;;;
"Namgaladze, A. A.; Karpov, M. I.";;;;;;;;;;;;;;;;;;;;;;;;
"Chebrolu, Venkata Thulasivarma; Kim, Hee-Je";;;;;;;;;;;;;;;;;;;;;;;;
Epp, Laura S.;;;;;;;;;;;;;;;;;;;;;;;;
"Ulucak, Recep; Lin, David";;;;;;;;;;;;;;;;;;;;;;;;
"Jaff, Rawand B. N.; Wilkinson, Ian P.; Lee, Sarah; Zalasiewicz, Jan; Lawa, Fadhil; Williams, Mark";;;;;;;;;;;;;;;;;;;;;;;;
"Xiao, C.; Dou, T.; Sneed, S. B.; Li, R.; Allison, I.";;;;;;;;;;;;;;;;;;;;;;;;
"Vincze, Miklos; Borcia, Ion Dan; Harlander, Uwe";;;;;;;;;;;;;;;;;;;;;;;;
"Zhang, Xiao; Prange, Matthias; Merkel, Ute; Schulz, Michael";;;;;;;;;;;;;;;;;;;;;;;;
"Li, Canbing; Shi, Haiqing; Cao, Yijia; Wang, Jianhui; Kuang, Yonghong; Tan, Yi; Wei, Jing";;;;;;;;;;;;;;;;;;;;;;;;
"Nejat, Payam; Jomehzadeh, Fatemeh; Taheri, Mohammad Mandi; Gohari, Mohammad; Abd. Majid, Muhd Zaimi";;;;;;;;;;;;;;;;;;;;;;;;
Gibert, Jean P.;;;;;;;;;;;;;;;;;;;;;;;;
"Nanda, Sonil; Golemi-Kotra, Dasantila; McDermott, John C.; Dalai, Ajay K.; Gokalp, Iskender; Kozinski, Janusz A.";;;;;;;;;;;;;;;;;;;;;;;;
"Chen, Ping-Yu; Chen, Sheng-Tung; Hsu, Chia-Sheng; Chen, Chi-Chung";;;;;;;;;;;;;;;;;;;;;;;;
"Mitev, Trajce; Custodio, Tomas; Hristovski, Kiril D.; Ulrich, Jon W.";;;;;;;;;;;;;;;;;;;;;;;;
Rose, Adam;;;;;;;;;;;;;;;;;;;;;;;;
"Narimisa, Mohammad Rezaie; Narimisa, Manouchehr Rezaie";;;;;;;;;;;;;;;;;;;;;;;;
"Zhou, Amin; Chen, Dong; Dai, Bin; Ma, Cunhua; Li, Panpan; Yu, Feng";;;;;;;;;;;;;;;;;;;;;;;;
"Ko, Dong-Hui; Chung, Jaekwan; Lee, Kwang-Soo; Park, Jin-Soon; Yi, Jin-Hak";;;;;;;;;;;;;;;;;;;;;;;;
"Xu, Zhongfeng; Han, Ying; Yang, Zongliang";;;;;;;;;;;;;;;;;;;;;;;;
"Ladychenko, Viktor; Melnychuk, Olha; Yara, Olena; Kanaryk, Julia";;;;;;;;;;;;;;;;;;;;;;;;
"Tanaka, Gengo; Henmi, Yasuhisa; Masuda, Tatsuya; Moriwaki, Hiroshi; Komatsu, Toshifumi; Zhou, Baochun; Maekawa, Takumi; Niiyama, Sota; Nguyen, Phong D.; Doan, Hung D.; Ikeya, Noriyuki";;;;;;;;;;;;;;;;;;;;;;;;
"Darcy, John L.; Schmidt, Steven K.; Knelman, Joey E.; Cleveland, Cory C.; Castle, Sarah C.; Nemergut, Diana R.";;;;;;;;;;;;;;;;;;;;;;;;
"Nahib, Irmadi; Suryanta, Jaka";;;;;;;;;;;;;;;;;;;;;;;;
"Gillis, Lucy Gwen; Hortua, Daniel A. S.; Zimmer, Martin; Jennerjahn, Tim C.; Herbeck, Lucia S.";;;;;;;;;;;;;;;;;;;;;;;;
"Groenemeyer, Jann Lasse; Reinhold-Hurek, Barbara";;;;;;;;;;;;;;;;;;;;;;;;
"Bogatov, V. V.; Fedorovskiy, A. S.";;;;;;;;;;;;;;;;;;;;;;;;
"Taghvaee, Vahid Mohamad; Parsa, Hojat";;;;;;;;;;;;;;;;;;;;;;;;
"Roche, Ronan C.; Williams, Gareth J.; Turner, John R.";;;;;;;;;;;;;;;;;;;;;;;;
"Zhao Fang; Zhang Bai-ping; Zhang Shuo; Qi Wen-wen; He Wen-hui; Wang Jing; Yao Yong-hui";;;;;;;;;;;;;;;;;;;;;;;;
"Lin, Szu-Tung; Niu, Han-Jen";;;;;;;;;;;;;;;;;;;;;;;;
"Kokturk, G.; Tokuc, A.";;;;;;;;;;;;;;;;;;;;;;;;
"van Vuuren, Detlef P.; van Soest, Heleen; Riahi, Keywan; Clarke, Leon; Krey, Volker; Kriegler, Elmar; Rogelj, Joeri; Schaeffer, Michiel; Tavoni, Massimo";;;;;;;;;;;;;;;;;;;;;;;;
Ni, Kuei-Jung;;;;;;;;;;;;;;;;;;;;;;;;
Ricketts, J. H.;;;;;;;;;;;;;;;;;;;;;;;;
"Yalcin, Semra; Leroux, Shawn James";;;;;;;;;;;;;;;;;;;;;;;;
"Cohen, Judah; Pfeiffer, Karl; Francis, Jennifer";;;;;;;;;;;;;;;;;;;;;;;;
"van Bussel, L. G. J.; Stehfest, E.; Siebert, S.; Mueller, C.; Ewert, F.";;;;;;;;;;;;;;;;;;;;;;;;
"Takemura, Toshihiko; Suzuki, Kentaroh";;;;;;;;;;;;;;;;;;;;;;;;
"Bhanja, Piyali; Modak, Arindam; Bhaumik, Asim";;;;;;;;;;;;;;;;;;;;;;;;
"Adamczyk, Bartosz; Adamczyk, Sylwia; Smolander, Aino; Kitunen, Veikko; Simon, Judy";;;;;;;;;;;;;;;;;;;;;;;;
"Amoozegar, Mohammad Ali; Safarpour, Atefeh; Noghabi, Kambiz Akbari; Bakhtiary, Tale; Ventosa, Antonio";;;;;;;;;;;;;;;;;;;;;;;;
"Huo, Da; Sun, Lina; Zhang, Libin; Ru, Xiaoshang; Liu, Shilin; Yang, Xinyuan; Yang, Hongsheng";;;;;;;;;;;;;;;;;;;;;;;;
"Jiang, Rui; Gao, Muxing; Mao, Xuhui; Wang, Dihua";;;;;;;;;;;;;;;;;;;;;;;;
Rabinovich, Silvana;;;;;;;;;;;;;;;;;;;;;;;;
"Tentu, Rama Devi; Basu, Suddhasatwa";;;;;;;;;;;;;;;;;;;;;;;;
"Wei, Ke; Takahashi, Masaaki; Chen, Wen";;;;;;;;;;;;;;;;;;;;;;;;
"Charitonidis, N.; Chatzidaki, P.; Karyotakis, Y.; Rosenthal, M.";;;;;;;;;;;;;;;;;;;;;;;;
"Guarenghi, M. M.; Azevedo, M. de A.; Walter, A.; Cavaliero, C. K. N.";;;;;;;;;;;;;;;;;;;;;;;;
Radulovic, Jovana;;;;;;;;;;;;;;;;;;;;;;;;
"Yue, Xu; Unger, Nadine";;;;;;;;;;;;;;;;;;;;;;;;
"Milner, Andrew; Burgmann, J. R.; Davidson, Rjurik; Cousin, Susan";;;;;;;;;;;;;;;;;;;;;;;;
"Seiki, Tatsuya; Kodama, Chihiro; Noda, Akira T.; Satoh, Masaki";;;;;;;;;;;;;;;;;;;;;;;;
"Susanto, Edy; Alhamid, Muhammad Idrus; Nasruddin; Budihardjo; Budiyanto, Muhammad Arif";;;;;;;;;;;;;;;;;;;;;;;;
"Liao, Shan-Shan; Lin, Ching-Yuan; Chiu, Ruey-Sen; Yang, Chao-Wei";;;;;;;;;;;;;;;;;;;;;;;;
"Kim, Boram; Kim, Tae-wan";;;;;;;;;;;;;;;;;;;;;;;;
