Fletcher, Christopher G.; Matthews, Lindsay; Andrey, Jean; Saunders, Adam;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Fujita, M.; Mizuta, R.; Ishii, M.; Endo, H.; Sato, T.; Okada, Y.; Kawazoe, S.; Sugimoto, S.; Ishihara, K.; Watanabe, S.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Liu, Liting; Hu, Chunsheng; Yang, Peipei; Ju, Zhaoqiang; Olesen, Jorgen E.; Tang, Jianwu;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tang, Li; Zhong, Lei; Xue, Kai; Wang, Shiping; Xu, Zhihong; Lin, Qiaoyan; Luo, Caiyun; Rui, Yichao; Li, Xiangzhen; Li, Ming; Liu, Wen-tso; Yang, Yunfeng; Zhou, Jizhong; Wang, Yanfen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wegmann, Martin; Orsolini, Yvan; Vazquez, Marta; Gimeno, Luis; Nieto, Raquel; Bulygina, Olga; Jaiser, Ralf; Handorf, Doerthe; Rinke, Annette; Dethloff, Klaus; Sterin, Alexander; Broennimann, Stefan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rachmayani, Rima; Prange, Matthias; Schulz, Michael;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lv, Xiaomin; He, Qijin; Zhou, Guangsheng;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Strong, Aaron L.; Johnson, Tera P.; Chiariello, Nona R.; Field, Christopher B.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ghimire, Rajan; Norton, Urszula; Bista, Prakriti; Obour, Augustine K.; Norton, Jay B.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Humbert, Pedro S.; Castro-Gomes, Joao;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Chaturvedi, Rajiv Kumar;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Comer-Warner, Sophie A.; Romeijn, Paul; Gooddy, Daren C.; Ullah, Sami; Kettridge, Nicholas; Marchant, Benjamin; Hannah, David M.; Krause, Stefan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Luu, Q. H.; Wu, Q.; Tkalich, P.; Chen, G.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Yassaghi, Hamed; Mostafavi, Nariman; Hoque, Simi;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nicola, Graciela G.; Elvira, Benigno; Jonsson, Bror; Ayllon, Daniel; Almodovar, Ana;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Davi, N. K.; D'Arrigo, R.; Jacoby, G. C.; Cook, E. R.; Anchukaitis, K. J.; Nachin, B.; Rao, M. P.; Leland, C.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Uzoigwe, Chika E.; Franco, Luis C. Sanchez; Forrest, Michael D.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Yvon-Durocher, Gabriel; Hulatt, Chris J.; Woodward, Guy; Trimmer, Mark;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Masti, Daniele; Bemporad, Alberto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Scott, C. E.; Monks, S. A.; Spracklen, D. V.; Arnold, S. R.; Forster, P. M.; Rap, A.; Aijala, M.; Artaxo, P.; Carslaw, K. S.; Chipperfield, M. P.; Ehn, M.; Gilardoni, S.; Heikkinen, L.; Kulmala, M.; Petaja, T.; Reddington, C. L. S.; Rizzo, L. V.; Swietlicki, E.; Vignati, E.; Wilson, C.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hughes, Terry P.; Kerry, James T.; Alvarez-Noriega, Mariana; Alvarez-Romero, Jorge G.; Anderson, Kristen D.; Baird, Andrew H.; Babcock, Russell C.; Beger, Maria; Bellwood, David R.; Berkelmans, Ray; Bridge, Tom C.; Butler, Ian R.; Byrne, Maria; Cantin, Neal E.; Comeau, Steeve; Connolly, Sean R.; Cumming, Graeme S.; Dalton, Steven J.; Diaz-Pulido, Guillermo; Eakin, C. Mark; Figueira, Will F.; Gilmour, James P.; Harrison, Hugo B.; Heron, Scott F.; Hoey, Andrew S.; Hobbs, Jean-Paul A.; Hoogenboom, Mia O.; Kennedy, Emma V.; Kuo, Chao-yang; Lough, Janice M.; Lowe, Ryan J.; Liu, Gang; Cculloch, Malcolm T. M.; Malcolm, Hamish A.; Mcwilliam, Michael J.; Pandolfi, John M.; Pears, Rachel J.; Pratchett, Morgan S.; Schoepf, Verena; Simpson, Tristan; Skirving, William J.; Sommer, Brigitte; Torda, Gergely; Wachenfeld, David R.; Willis, Bette L.; Wilson, Shaun K.;;;;;;;;;;;;;;;;;;
Jungbluth, Niels; Meili, Christoph;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Andric, I.; Fournier, J.; Lacarriere, B.; Le Corre, O.; Ferrao, P.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ozturk, Tugba; Turp, M. Tufan; Turkes, Murat; Kurnaz, M. Levent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pistone, Kristina; Eisenman, Ian; Ramanathan, Veerabhadran;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Luo, Wei; Cang, Xuezhi; Howard, Alan D.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Zaleha, Bernard Daley; Szasz, Andrew;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brewer, Matthew C.; Mass, Clifford F.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moon, Woosok; Agarwal, Sahil; Wettlaufer, J. S.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Susskind, J.; Schmidt, G. A.; Lee, J. N.; Iredell, L.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Schleiniger, Reto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ettinger, A. K.; Chuine, I.; Cook, B. I.; Dukes, J. S.; Ellison, A. M.; Johnston, M. R.; Panetta, A. M.; Rollinson, C. R.; Vitasse, Y.; Wolkovich, E. M.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Zhang, Min; Wu, Zhaohua; Qiao, Fangli;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Chen, Huopo; Sun, Jianqi;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wu, Yali; Ma, Ying; Song, Xianfang; Yang, Lihu; Yang, Shengtian;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Patra, Ronald W.; Chapman, John C.; Lim, Richard P.; Gehrke, Peter C.; Sunderam, Ramasamy M.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Haertel, Patrick;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Zhang, Wenxia; Zhou, Tianjun; Zhang, Lixia; Zou, Liwei;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ghanghermeh, Abdolazim; Roshan, Gholamreza; Orosa, Jose A.; Costa, Angel M.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Liu, Zhengyu; Di Lorenzo, Emanuele;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Macdonald, Francis A.; Swanson-Hysell, Nicholas L.; Park, Yuem; Lisiecki, Lorraine; Jagoutz, Oliver;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gebbie, Geoffrey;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Partridge, T. F.; Winter, J. M.; Osterberg, E. C.; Hyndman, D. W.; Kendall, A. D.; Magilligan, F. J.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kumi, Naomi; Abiodun, Babatunde J.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Green, Brian; Marshall, John; Donohoe, Aaron;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Behrenfeld, Michael J.; O'Malley, Robert T.; Boss, Emmanuel S.; Westberry, Toby K.; Graff, Jason R.; Halsey, Kimberly H.; Milligan, Allen J.; Siegel, David A.; Brown, Matthew B.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Deser, Clara; Guo, Ruixia; Lehner, Flavio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Feng, Xuelei; Liu, Chuntao; Xie, Feiqin; Lu, Jian; Chiu, Long S.; Tintera, George; Chen, Baohua;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hou, Ruixing; Ouyang, Zhu; Han, Daorui; Wilson, Glenn V.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Dong, Siyan; Sun, Ying; Aguilar, Enric; Zhang, Xuebin; Peterson, Thomas C.; Song, Lianchun; Zhang, Yingxian;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lewandowsky, Stephan; Cowtan, Kevin; Risbey, James S.; Mann, Michael E.; Steinman, Byron A.; Oreskes, Naomi; Rahmstorf, Stefan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Watanabe, Masahiro; Kamae, Youichi; Shiogama, Hideo; DeAngelis, Anthony M.; Suzuki, Kentaroh;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Estrada, Francisco; Martins, Luis Filipe; Perron, Pierre;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kraemer, Benjamin M.; Hook, Simon; Huttula, Timo; Kotilainen, Pekka; O'Reilly, Catherine M.; Peltonen, Anu; Plisnier, Pierre-Denis; Sarvala, Jouko; Tamatamah, Rashid; Vadeboncoeur, Yvonne; Wehrli, Bernhard; McIntyre, Peter B.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Dee, Sylvia G.; Nusbaumer, Jesse; Bailey, Adriana; Russell, James M.; Lee, Jung-Eun; Konecky, Bronwen; Buenning, Nikolaus H.; Noone, David C.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Di Santo, Valentina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ouarda, Taha B. M. J.; Charron, Christian; Kumar, Kondapalli Niranjan; Phanikumar, Devulapalli Venkata; Molini, Annalisa; Basha, Ghouse;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MacLean, Heidi J.; Penick, Clint A.; Dunn, Robert R.; Diamond, Sarah E.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Forinash, Kyle; Whitten, Barbara;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lai, Kon S.; Yoon, Mann;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guan, Xiaodan; Huang, Jianping; Guo, Ruixia; Lin, Pu;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Liu, Lijie; Wang, Dongqi; Chen, Shu; Yu, Zhongjie; Xu, Yunkai; Li, Yu; Ge, Zhenming; Chen, Zhenlou;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jing, Xiaoqin; Geerts, Bart; Wang, Yonggang; Liu, Changhai;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cheng, Siliang; Xu, Liangfei; Wu, Kai; Fang, Chuan; Hu, Junming; Li, Jianqiu; Ouyang, Minggao;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
He, Chao; Wang, Yuhao; Li, Tim;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Liu, Wei; Lu, Jian; Xie, Shang-Ping;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moni, Christophe; Silvennoinen, Hanna; Kimball, Bruce A.; Fjelldal, Erling; Brenden, Marius; Burud, Ingunn; Flo, Andreas; Rasse, Daniel P.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Fang, Chao; Ye, Jian-Sheng; Gong, Yanhong; Pei, Jiuying; Yuan, Ziqiang; Xie, Chan; Zhu, Yusi; Yu, Yueyuan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lu, Qing; Ruan, Zhenxin; Wang, Dong-Ping; Chen, Dake; Wu, Qiaoyan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sun, Wenyi; Mu, Xingmin; Song, Xiaoyan; Wu, Dan; Cheng, Aifang; Qiu, Bing;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
An, W.; Hou, S.; Zhang, W.; Wang, Y.; Liu, Y.; Wu, S.; Pang, H.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Amaya, Dillon J.; Xie, Shang-Ping; Miller, Arthur J.; McPhaden, Michael J.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Whitehorn, James; Yacoub, Sophie;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Chen, Yi; Zhang, Zhao; Tao, Fulu;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Radujkovic, Dajana; Verbruggen, Erik; Sigurdsson, Bjarni D.; Leblans, Niki I. W.; Janssens, Ivan A.; Vicca, Sara; Weedon, James T.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Henley, Benjamin J.; King, Andrew D.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Zhao, Jing; Zhang, Jiquan; Liu, Xingpeng; Li, Ying; Wang, Rui;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Xu, Y.; Ramanathan, V.; Washington, W. M.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sukhatme, Jai; Venugopal, V.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Yue, Kai; Peng, Changhui; Yang, Wanqin; Peng, Yan; Fang, Junmin; Wu, Fuzhong;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Liu, Ye; Xue, Yongkang; MacDonald, Glen; Cox, Peter; Zhang, Zhengqiu;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Singh, Itinderjot; Dominguez, Francina; Demaria, Eleonora; Walter, James;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brunetti, Matteo; Magoga, Giulia; Iannella, Mattia; Biondi, Maurizio; Montagna, Matteo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Shin, Sun-Hee; Kim, Ok-Yeon; Kim, Dongmin; Lee, Myong-In;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Stoks, Robby; Debecker, Sara; Dinh Van, Khuong; Janssens, Lizanne;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Naderi, Mahmoud; Sabzpooshani, Majid;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
de larminat, Philippe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Choi, Jung Hoon; Kim, Yun-Gon; Lee, Yoo Kyung; Pack, Seung Pil; Jung, Ji Young; Jang, Kyoung-Soon;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gu, Xinyun; Zhou, Xiaoqi; Bu, Xuelei; Xue, Mengdi; Jiang, Lili; Wang, Shiping; Hao, Yanbin; Wang, Yanfen; Xu, Xingbang; Wang, Guojie; Krause, Sascha M. B.; Smaill, Simeon J.; Clinton, Peter W.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lee, Hyomee; Moon, Byung-Kwon; Wie, Jieun;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Vitasse, Yann; Signarbieux, Constant; Fu, Yongshuo H.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gong, Shiwei; Zhang, Tao; Guo, Jixun;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Turkington, Thea; Timbal, Bertrand; Rahmat, Raizan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Chen, Cong; Donner, S. Helena; Biere, Arjen; Gols, Rieta; Harvey, Jeffrey A.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Fan, Xiaohui; Wang, Qixiang; Wang, Mengben; Villarroel Jimenez, Claudia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Richardson, Mark; Hausfather, Zeke; Nuccitelli, Dana A.; Rice, Ken; Abraham, John P.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Li, Jianwei; Wang, Gangsheng; Mayes, Melanie A.; Allison, Steven D.; Frey, Serita D.; Shi, Zheng; Hu, Xiao-Ming; Luo, Yiqi; Melillo, Jerry M.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Maharana, P.; Dimri, A. P.; Choudhary, A.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lopes, Ana S.; Frederickx, Veerle; Van Kerkhoven, Gunther; Campo, Rudi; Puttemans, Patrick; Gordts, Stephan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Besacier Monbertrand, Anne-Laure; Timoner, Pablo; Rahman, Kazi; Burlando, Paolo; Fatichi, Simone; Gonseth, Yves; Moser, Frederic; Castella, Emmanuel; Lehmann, Anthony;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Swain, Sharmistha; Hayhoe, Katharine;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Arias, Paola A.; Fu, Rong; Vera, Carolina; Rojas, Maisa;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Philip, Sjoukje Y.; Kew, Sarah F.; Hauser, Mathias; Guillod, Benoit P.; Teuling, Adriaan J.; Whan, Kirien; Uhe, Peter; van Oldenborgh, Geert Jan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kar, Alpa; Chatterjee, Sucharita; Ghosh, Dipak;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Zhang, Han; Wu, Renhao; Chen, Dake; Liu, Xiaohui; He, Hailun; Tang, Youmin; Ke, Daoxun; Shen, Zheqi; Li, Junde; Xie, Juncheng; Tian, Di; Ming, Jie; Liu, Fu; Zhang, Dongna; Zhang, Wenyan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pravalie, Remus;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Aynsley, Richard; Shiel, John J.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pfeiffer, M.; Zinke, J.; Dullo, W. -C.; Garbe-Schoenberg, D.; Latif, M.; Weber, M. E.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Liu, Bo; Zhou, Tianjun;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wakamatsu, Shunya; Oshio, Kenji; Ishihara, Koji; Murai, Hirokazu; Nakashima, Takuya; Inoue, Tsuyoshi;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Shi, Zheng; Sherry, Rebecca; Xu, Xia; Hararuk, Oleksandra; Souza, Lara; Jiang, Lifen; Xia, Jianyang; Liang, Junyi; Luo, Yiqi;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Chebykin, Eugene P.; Gorbarenko, Sergey A.; Stepanova, Ol'ga G.; Panov, Vsevolod S.; Goldberg, Evgeny L.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guan, Lisa;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ganjurjav, Hasbagan; Hu, Guozheng; Wan, Yunfan; Li, Yue; Danjiu, Luobu; Gao, Qingzhu;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ryabchenko, V. A.; Karlin, L. N.; Isaev, A. V.; Vankevich, R. E.; Eremina, T. R.; Molchanov, M. S.; Savchuk, O. P.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lamontagne, J. R.; Reed, P. M.; Marangoni, G.; Keller, K.; Garner, G. G.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mercuri, Anna Maria; Torri, Paola; Fornaciari, Rita; Florenzano, Assunta;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Yu, Lei; Song, Mengya; Xia, Zhichao; Korpelainen, Helena; Niinemets, Ulo; Li, Chunyang;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Keenan, T. F.; Riley, W. J.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Quiroz, Roberto; Ramirez, David A.; Kroschel, Juergen; Andrade-Piedra, Jorge; Barreda, Carolina; Condori, Bruno; Mares, Victor; Monneveux, Philippe; Perez, Willmer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Biswas, Soham; Chakma, Namita; Mollah, Swati;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sugiura, T.; Sakamoto, D.; Koshita, Y.; Sugiura, H.; Asakura, T.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Way, Robert G.; Viau, Andre E.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ruppel, Carolyn D.; Kessler, John D.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
